Date_time,T_ex,T_in,Power
1391561086,8,22.40002,9.017857143
1391561450,8,22.36864,8.861607143
1391561812,8,22.36864,8.571428571
1391562174,8,22.36864,9.151785714
1391562538,8,22.33726,8.995535714
1391562900,8,22.33726,9.732142857
1391563264,8,22.33726,9.285714286
1391563626,8,22.30588,9.419642857
1391563979,8,22.30588,9.285714286
1391564342,8,22.30588,9.107142857
1391564706,8,22.27452,8.973214286
1391565069,8,22.27452,8.794642857
1391565432,8,22.27452,9.241071429
1391565794,8,22.27452,9.084821429
1391566157,8,22.27452,8.950892857
1391566518,8,22.27452,8.928571429
1391566883,8,22.21178,8.772321429
1391567245,8,22.21178,9.196428571
1391567600,8,22.21178,9.196428571
1391568372,8,22.11766,8.928571429
1391569098,8,22.11766,9.0625
1391569462,8,22.11766,9.0625
1391569824,8,22.11766,9.352678571
1391570187,8,22.11766,8.772321429
1391570549,8,22.11766,9.0625
1391570911,8,22.11766,9.776785714
1391571275,8,22.11766,9.665178571
1391571638,8,22.11766,10.22321429
1391571992,8,22.11766,9.933035714
1391572355,8,22.11766,9.799107143
1391572718,8,22.11766,9.642857143
1391573080,8,22.11766,18.28125
1391573443,8,22.11766,37.45535714
1391573806,8,22.11766,37.12053571
1391574169,8,22.11766,36.78571429
1391574531,8,22.11766,35.66964286
1391574894,8,22.11766,35.20089286
1391575257,8,22.11766,33.86160714
1391575610,8,22.11766,33.39285714
1391576385,8,22.11766,32.83482143
1391576747,8,22.11766,32.47767857
1391577110,8,22.11766,32.27678571
1391577474,8,22.11766,31.91964286
1391577836,8,22.11766,31.42857143
1391578199,8,22.11766,31.29464286
1391578562,8,22.11766,31.40625
1391578925,8,22.11766,30.75892857
1391579287,8,22.1804,26.69642857
1391579650,8,22.5255,22.52232143
1391580004,8,22.8706,21.76339286
1391580367,8,22.93334,20.98214286
1391580730,8,23.05882,20.51339286
1391581092,8,23.09018,19.93303571
1391581455,8,23.09018,19.79910714
1391581818,8,23.15294,19.08482143
1391582180,8,23.18432,19.04017857
1391582543,8,23.2157,18.52678571
1391582907,8,23.2157,18.45982143
1391583270,8,23.2157,20.87053571
1391583623,8,23.2157,21.76339286
1391584397,8,23.24706,25.15625
1391584758,8,23.24706,24.50892857
1391585121,8,23.21568,24.70982143
1391585486,8,23.21568,24.64285714
1391585848,8,23.21568,24.64285714
1391586211,8,23.21568,24.0625
1391586574,8,23.21568,23.59375
1391586935,8,23.21568,23.59375
1391587298,8,23.12156,23.79464286
1391587662,8,23.12156,24.12946429
1391588015,8,23.12156,23.39285714
1391588379,8,23.2157,23.54910714
1391588742,8,23.2157,23.48214286
1391589104,8,23.24706,23.50446429
